Año,Total_Población,Sexo,Edad,Mes_Alto_Desempleo,Posición_Ocupación,Sector_Económico,Nivel_Ingresos,Jornada,Nivel_Estudios,Profesión,Tipo_Empleo
2023,11564898,Mujer,62,Septiembre,Empleado,Construcción,"Menos de $5,000",Menos de 20 horas,Primaria,Agricultor,Informal
2023,10524771,Mujer,57,Agosto,Trabajador por cuenta propia,Agricultura,"$10,001 - $15,000",20 a 40 horas,Secundaria,Médico,Informal
2023,12132291,Hombre,63,Octubre,Trabajador por cuenta propia,Agricultura,"$10,001 - $15,000",20 a 40 horas,Posgrado,Técnico,Informal
2023,11137125,Mujer,42,Enero,Empleador,Comercio,"Más de $20,000",Menos de 20 horas,Preparatoria,Ingeniero,Informal
2023,11712168,Mujer,61,Agosto,Trabajador por cuenta propia,Agricultura,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Enfermero,Formal
2023,11246555,Mujer,52,Enero,Empleador,Servicios,"$5,001 - $10,000",Más de 40 horas,Primaria,Agricultor,Informal
2023,12012510,Mujer,57,Septiembre,Trabajador sin pago,Salud,"Más de $20,000",20 a 40 horas,Universidad,Enfermero,Informal
2023,10893408,Mujer,35,Junio,Trabajador sin pago,Servicios,"$15,001 - $20,000",20 a 40 horas,Sin estudios,Abogado,Informal
2023,10208957,Hombre,57,Marzo,Trabajador sin pago,Salud,"$5,001 - $10,000",20 a 40 horas,Sin estudios,Comerciante,Informal
2023,10581671,Mujer,39,Noviembre,Empleado,Salud,"Más de $20,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2023,11281988,Hombre,25,Marzo,Empleador,Construcción,"Más de $20,000",20 a 40 horas,Secundaria,Enfermero,Formal
2023,11084856,Mujer,44,Febrero,Empleado,Servicios,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Médico,Formal
2023,11670587,Hombre,21,Agosto,Empleado,Salud,"$15,001 - $20,000",20 a 40 horas,Universidad,Técnico,Formal
2023,12016949,Mujer,32,Febrero,Trabajador familiar no remunerado,Agricultura,"$5,001 - $10,000",Más de 40 horas,Primaria,Enfermero,Informal
2023,10705985,Hombre,21,Abril,Trabajador familiar no remunerado,Salud,"$5,001 - $10,000",Más de 40 horas,Posgrado,Enfermero,Formal
2023,11325951,Mujer,58,Noviembre,Trabajador por cuenta propia,Servicios,"$10,001 - $15,000",20 a 40 horas,Secundaria,Agricultor,Formal
2023,12006858,Hombre,24,Marzo,Empleado,Comercio,"Más de $20,000",Más de 40 horas,Sin estudios,Enfermero,Formal
2023,11369373,Mujer,52,Enero,Trabajador familiar no remunerado,Industria manufacturera,"Menos de $5,000",20 a 40 horas,Posgrado,Técnico,Informal
2023,11505650,Mujer,50,Julio,Trabajador familiar no remunerado,Comercio,"$10,001 - $15,000",20 a 40 horas,Secundaria,Técnico,Formal
2023,11296570,Hombre,28,Noviembre,Trabajador sin pago,Salud,"Más de $20,000",Menos de 20 horas,Secundaria,Médico,Formal
2023,12167425,Hombre,60,Septiembre,Trabajador sin pago,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Comerciante,Informal
2023,11018126,Mujer,29,Septiembre,Trabajador sin pago,Comercio,"Más de $20,000",20 a 40 horas,Preparatoria,Docente,Informal
2023,10523203,Hombre,33,Febrero,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Universidad,Enfermero,Formal
2023,11862348,Hombre,31,Diciembre,Trabajador por cuenta propia,Agricultura,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Agricultor,Informal
2023,10465868,Mujer,65,Agosto,Trabajador sin pago,Industria manufacturera,"$5,001 - $10,000",20 a 40 horas,Universidad,Comerciante,Formal
2023,11188174,Hombre,51,Agosto,Trabajador familiar no remunerado,Agricultura,"$5,001 - $10,000",Menos de 20 horas,Sin estudios,Enfermero,Informal
2023,11376582,Hombre,35,Agosto,Empleado,Salud,"Menos de $5,000",20 a 40 horas,Primaria,Abogado,Formal
2023,10757758,Mujer,58,Diciembre,Empleador,Industria manufacturera,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Médico,Formal
2023,11563933,Hombre,46,Agosto,Empleado,Agricultura,"$10,001 - $15,000",20 a 40 horas,Primaria,Comerciante,Informal
2023,11679999,Mujer,31,Enero,Trabajador por cuenta propia,Construcción,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Médico,Formal
2023,11355008,Mujer,46,Enero,Empleador,Salud,"$5,001 - $10,000",20 a 40 horas,Sin estudios,Médico,Informal
2023,10917609,Mujer,36,Julio,Trabajador sin pago,Educación,"$5,001 - $10,000",Más de 40 horas,Preparatoria,Enfermero,Formal
2023,10814825,Hombre,24,Julio,Trabajador familiar no remunerado,Educación,"Más de $20,000",Menos de 20 horas,Secundaria,Agricultor,Informal
2023,11038296,Mujer,32,Septiembre,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",20 a 40 horas,Universidad,Docente,Informal
2023,10784135,Mujer,65,Noviembre,Trabajador familiar no remunerado,Industria manufacturera,"$5,001 - $10,000",Menos de 20 horas,Primaria,Médico,Formal
2023,11646581,Hombre,36,Septiembre,Trabajador sin pago,Servicios,"$10,001 - $15,000",Más de 40 horas,Preparatoria,Enfermero,Formal
2023,10222161,Mujer,28,Abril,Trabajador sin pago,Servicios,"$10,001 - $15,000",Más de 40 horas,Universidad,Técnico,Formal
2023,11084465,Mujer,20,Agosto,Trabajador familiar no remunerado,Agricultura,"Más de $20,000",Más de 40 horas,Secundaria,Abogado,Formal
2023,10378558,Hombre,63,Enero,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Universidad,Docente,Formal
2023,10706092,Mujer,23,Julio,Trabajador por cuenta propia,Educación,"$5,001 - $10,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2023,10872071,Hombre,20,Septiembre,Empleado,Agricultura,"$10,001 - $15,000",Menos de 20 horas,Primaria,Enfermero,Informal
2023,11956795,Hombre,38,Julio,Trabajador familiar no remunerado,Agricultura,"$5,001 - $10,000",Más de 40 horas,Posgrado,Enfermero,Informal
2023,10547499,Mujer,22,Junio,Trabajador familiar no remunerado,Servicios,"Más de $20,000",20 a 40 horas,Posgrado,Comerciante,Informal
2023,11661374,Mujer,40,Agosto,Empleador,Educación,"$10,001 - $15,000",Más de 40 horas,Universidad,Comerciante,Informal
2023,10253305,Mujer,38,Noviembre,Trabajador por cuenta propia,Salud,"$15,001 - $20,000",Menos de 20 horas,Universidad,Ingeniero,Informal
2023,10440612,Mujer,50,Junio,Empleador,Agricultura,"Más de $20,000",Menos de 20 horas,Universidad,Comerciante,Formal
2023,11646361,Mujer,26,Diciembre,Empleador,Comercio,"Menos de $5,000",20 a 40 horas,Posgrado,Médico,Formal
2023,11027027,Mujer,24,Febrero,Trabajador sin pago,Salud,"$5,001 - $10,000",Menos de 20 horas,Secundaria,Comerciante,Informal
2023,10819490,Mujer,38,Marzo,Empleado,Construcción,"$5,001 - $10,000",Menos de 20 horas,Posgrado,Médico,Informal
2023,11522621,Mujer,57,Mayo,Trabajador familiar no remunerado,Comercio,"Menos de $5,000",Más de 40 horas,Posgrado,Médico,Informal
2023,12194541,Hombre,30,Diciembre,Empleador,Salud,"$5,001 - $10,000",Menos de 20 horas,Posgrado,Ingeniero,Formal
2023,11747334,Mujer,36,Enero,Trabajador por cuenta propia,Educación,"$5,001 - $10,000",20 a 40 horas,Primaria,Técnico,Formal
2023,11407696,Mujer,23,Marzo,Empleado,Construcción,"Más de $20,000",Menos de 20 horas,Secundaria,Médico,Informal
2023,11202848,Mujer,55,Octubre,Empleado,Salud,"Menos de $5,000",20 a 40 horas,Preparatoria,Técnico,Formal
2023,10485832,Hombre,27,Junio,Empleador,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Universidad,Ingeniero,Formal
2023,10627706,Mujer,65,Diciembre,Trabajador por cuenta propia,Servicios,"Más de $20,000",Más de 40 horas,Secundaria,Enfermero,Formal
2023,10623894,Hombre,56,Noviembre,Trabajador sin pago,Industria manufacturera,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Agricultor,Formal
2023,10589314,Mujer,33,Mayo,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",Menos de 20 horas,Sin estudios,Médico,Formal
2023,12051473,Hombre,50,Febrero,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",20 a 40 horas,Universidad,Técnico,Formal
2023,10541334,Hombre,53,Septiembre,Trabajador sin pago,Salud,"Menos de $5,000",Más de 40 horas,Preparatoria,Agricultor,Informal
2023,11897790,Mujer,28,Abril,Empleado,Construcción,"Más de $20,000",Menos de 20 horas,Posgrado,Docente,Formal
2023,10347017,Hombre,30,Junio,Trabajador familiar no remunerado,Educación,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Médico,Formal
2023,11794622,Mujer,58,Julio,Trabajador familiar no remunerado,Agricultura,"$10,001 - $15,000",Más de 40 horas,Posgrado,Ingeniero,Informal
2023,10378417,Hombre,59,Abril,Trabajador sin pago,Educación,"Menos de $5,000",Más de 40 horas,Sin estudios,Enfermero,Informal
2023,10275004,Mujer,19,Febrero,Trabajador por cuenta propia,Salud,"$5,001 - $10,000",Menos de 20 horas,Sin estudios,Abogado,Informal
2023,12197926,Mujer,55,Junio,Trabajador familiar no remunerado,Agricultura,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Enfermero,Informal
2023,10923396,Hombre,63,Agosto,Trabajador familiar no remunerado,Servicios,"$5,001 - $10,000",20 a 40 horas,Posgrado,Enfermero,Formal
2023,10674152,Hombre,42,Diciembre,Trabajador por cuenta propia,Agricultura,"$15,001 - $20,000",Menos de 20 horas,Primaria,Enfermero,Formal
2023,10394661,Hombre,38,Diciembre,Trabajador familiar no remunerado,Construcción,"Menos de $5,000",Menos de 20 horas,Universidad,Agricultor,Formal
2023,10326724,Mujer,43,Agosto,Empleado,Agricultura,"$10,001 - $15,000",Más de 40 horas,Universidad,Técnico,Informal
2023,12116791,Mujer,43,Noviembre,Trabajador sin pago,Comercio,"$5,001 - $10,000",Menos de 20 horas,Primaria,Enfermero,Formal
2023,10261400,Mujer,24,Diciembre,Empleador,Educación,"Menos de $5,000",Menos de 20 horas,Universidad,Enfermero,Formal
2023,10775350,Hombre,53,Julio,Trabajador por cuenta propia,Comercio,"$5,001 - $10,000",Menos de 20 horas,Secundaria,Abogado,Formal
2023,11875795,Mujer,39,Septiembre,Trabajador familiar no remunerado,Servicios,"$10,001 - $15,000",Más de 40 horas,Universidad,Abogado,Formal
2023,10710459,Mujer,39,Octubre,Empleado,Construcción,"Más de $20,000",20 a 40 horas,Primaria,Médico,Informal
2023,12115400,Hombre,61,Junio,Trabajador sin pago,Servicios,"$10,001 - $15,000",20 a 40 horas,Secundaria,Ingeniero,Formal
2023,11500666,Hombre,54,Julio,Empleado,Comercio,"$10,001 - $15,000",Más de 40 horas,Primaria,Abogado,Informal
2023,11239367,Hombre,53,Diciembre,Trabajador familiar no remunerado,Comercio,"$15,001 - $20,000",Más de 40 horas,Posgrado,Abogado,Formal
2023,12198266,Hombre,52,Enero,Empleado,Servicios,"$5,001 - $10,000",20 a 40 horas,Secundaria,Enfermero,Informal
2023,11288174,Mujer,44,Julio,Empleador,Educación,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Técnico,Formal
2023,11023960,Hombre,49,Febrero,Trabajador por cuenta propia,Agricultura,"$15,001 - $20,000",Menos de 20 horas,Sin estudios,Enfermero,Informal
2023,10923951,Hombre,54,Agosto,Trabajador familiar no remunerado,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Secundaria,Comerciante,Informal
2023,10210214,Hombre,25,Diciembre,Empleador,Servicios,"Menos de $5,000",20 a 40 horas,Preparatoria,Médico,Formal
2023,11682127,Mujer,63,Abril,Trabajador familiar no remunerado,Agricultura,"Menos de $5,000",20 a 40 horas,Universidad,Agricultor,Formal
2023,10413862,Mujer,42,Enero,Trabajador por cuenta propia,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Universidad,Médico,Informal
2023,11769751,Hombre,39,Junio,Empleador,Salud,"$10,001 - $15,000",20 a 40 horas,Secundaria,Técnico,Formal
2023,11755076,Mujer,50,Abril,Trabajador familiar no remunerado,Educación,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Enfermero,Formal
2023,10759766,Hombre,30,Mayo,Empleador,Salud,"$10,001 - $15,000",20 a 40 horas,Secundaria,Comerciante,Informal
2023,11852407,Mujer,19,Enero,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",Menos de 20 horas,Universidad,Agricultor,Formal
2023,10519160,Mujer,27,Abril,Trabajador sin pago,Industria manufacturera,"Más de $20,000",20 a 40 horas,Secundaria,Médico,Formal
2023,11566573,Mujer,65,Abril,Trabajador familiar no remunerado,Construcción,"Más de $20,000",Menos de 20 horas,Universidad,Comerciante,Formal
2023,12176148,Mujer,61,Noviembre,Trabajador familiar no remunerado,Agricultura,"Más de $20,000",Menos de 20 horas,Secundaria,Docente,Formal
2023,11052256,Mujer,20,Septiembre,Empleado,Agricultura,"$5,001 - $10,000",20 a 40 horas,Posgrado,Técnico,Formal
2023,10704465,Mujer,51,Noviembre,Empleador,Educación,"$10,001 - $15,000",Menos de 20 horas,Posgrado,Enfermero,Informal
2023,10271148,Hombre,62,Julio,Trabajador por cuenta propia,Construcción,"$15,001 - $20,000",Más de 40 horas,Secundaria,Comerciante,Formal
2023,10839381,Hombre,56,Junio,Empleador,Servicios,"Más de $20,000",Más de 40 horas,Preparatoria,Agricultor,Informal
2023,10815899,Hombre,23,Diciembre,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",20 a 40 horas,Primaria,Enfermero,Informal
2023,10553487,Hombre,18,Febrero,Trabajador familiar no remunerado,Salud,"Menos de $5,000",Más de 40 horas,Preparatoria,Abogado,Informal
2023,10841797,Mujer,55,Noviembre,Empleador,Salud,"$10,001 - $15,000",Más de 40 horas,Primaria,Abogado,Informal
2023,11613811,Hombre,44,Diciembre,Trabajador por cuenta propia,Educación,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Técnico,Informal
2023,11706660,Hombre,61,Noviembre,Empleado,Agricultura,"Menos de $5,000",20 a 40 horas,Sin estudios,Enfermero,Formal
2023,10463087,Mujer,58,Noviembre,Empleador,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Abogado,Formal
2023,11996074,Mujer,54,Mayo,Trabajador sin pago,Servicios,"Menos de $5,000",Más de 40 horas,Secundaria,Médico,Formal
2023,10857203,Mujer,27,Septiembre,Trabajador por cuenta propia,Salud,"$5,001 - $10,000",20 a 40 horas,Primaria,Enfermero,Informal
2023,12002387,Mujer,60,Agosto,Trabajador sin pago,Educación,"Menos de $5,000",Más de 40 horas,Primaria,Docente,Formal
2023,11069386,Mujer,42,Mayo,Trabajador familiar no remunerado,Salud,"$15,001 - $20,000",Menos de 20 horas,Sin estudios,Comerciante,Formal
2023,12052899,Hombre,51,Agosto,Empleado,Salud,"Más de $20,000",Más de 40 horas,Secundaria,Ingeniero,Formal
2023,11222657,Hombre,25,Julio,Empleado,Agricultura,"$10,001 - $15,000",20 a 40 horas,Secundaria,Técnico,Informal
2023,11694354,Hombre,24,Octubre,Trabajador sin pago,Comercio,"Menos de $5,000",Más de 40 horas,Preparatoria,Comerciante,Informal
2023,10561678,Mujer,49,Abril,Trabajador sin pago,Educación,"$10,001 - $15,000",Más de 40 horas,Primaria,Abogado,Informal
2023,11713330,Mujer,36,Septiembre,Trabajador familiar no remunerado,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Preparatoria,Ingeniero,Formal
2023,10914367,Hombre,29,Junio,Empleado,Comercio,"Menos de $5,000",Más de 40 horas,Posgrado,Docente,Formal
2023,11783248,Hombre,43,Agosto,Trabajador sin pago,Educación,"Menos de $5,000",Más de 40 horas,Preparatoria,Agricultor,Informal
2023,11726753,Hombre,27,Septiembre,Trabajador familiar no remunerado,Servicios,"$5,001 - $10,000",Más de 40 horas,Primaria,Comerciante,Informal
2023,10332492,Mujer,37,Julio,Trabajador sin pago,Comercio,"Menos de $5,000",Más de 40 horas,Sin estudios,Docente,Formal
2023,11632072,Mujer,18,Diciembre,Trabajador sin pago,Construcción,"Menos de $5,000",20 a 40 horas,Sin estudios,Abogado,Informal
2023,11290911,Hombre,51,Noviembre,Trabajador sin pago,Construcción,"$15,001 - $20,000",Más de 40 horas,Posgrado,Agricultor,Formal
2023,10544397,Hombre,49,Diciembre,Empleado,Educación,"Más de $20,000",Menos de 20 horas,Secundaria,Técnico,Formal
2023,11610096,Mujer,49,Diciembre,Empleador,Educación,"$15,001 - $20,000",20 a 40 horas,Posgrado,Médico,Informal
2023,10928997,Hombre,48,Mayo,Empleador,Construcción,"$10,001 - $15,000",20 a 40 horas,Secundaria,Enfermero,Formal
2023,11095631,Mujer,43,Junio,Empleador,Agricultura,"Más de $20,000",Más de 40 horas,Primaria,Ingeniero,Informal
2023,11428887,Mujer,49,Agosto,Trabajador sin pago,Servicios,"Menos de $5,000",Menos de 20 horas,Primaria,Técnico,Informal
2023,11803721,Hombre,27,Enero,Trabajador por cuenta propia,Industria manufacturera,"$5,001 - $10,000",20 a 40 horas,Universidad,Abogado,Formal
2023,10654466,Hombre,65,Julio,Empleador,Servicios,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Abogado,Formal
2023,10221200,Hombre,47,Mayo,Empleado,Salud,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Ingeniero,Informal
2023,11279908,Mujer,27,Noviembre,Trabajador por cuenta propia,Servicios,"$15,001 - $20,000",20 a 40 horas,Posgrado,Enfermero,Informal
2023,10456212,Hombre,39,Diciembre,Trabajador sin pago,Comercio,"$15,001 - $20,000",Más de 40 horas,Universidad,Docente,Formal
2023,11710205,Mujer,31,Julio,Trabajador familiar no remunerado,Educación,"$5,001 - $10,000",Menos de 20 horas,Primaria,Enfermero,Informal
2023,10683494,Hombre,34,Marzo,Trabajador por cuenta propia,Educación,"$10,001 - $15,000",Más de 40 horas,Preparatoria,Médico,Formal
2023,11175916,Hombre,32,Agosto,Trabajador por cuenta propia,Comercio,"$10,001 - $15,000",Más de 40 horas,Primaria,Ingeniero,Formal
2023,10688799,Hombre,63,Agosto,Empleado,Agricultura,"Más de $20,000",Más de 40 horas,Universidad,Técnico,Formal
2023,11573592,Hombre,34,Enero,Trabajador por cuenta propia,Salud,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Abogado,Formal
2023,10689101,Hombre,61,Febrero,Trabajador sin pago,Construcción,"Más de $20,000",Menos de 20 horas,Universidad,Técnico,Informal
2023,11035974,Hombre,26,Junio,Trabajador familiar no remunerado,Educación,"Menos de $5,000",20 a 40 horas,Preparatoria,Abogado,Informal
2023,10411870,Mujer,61,Noviembre,Empleado,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Posgrado,Agricultor,Formal
2023,12074110,Mujer,36,Junio,Empleador,Servicios,"$10,001 - $15,000",Más de 40 horas,Posgrado,Médico,Formal
2023,10971016,Mujer,60,Diciembre,Trabajador sin pago,Construcción,"$5,001 - $10,000",20 a 40 horas,Universidad,Médico,Informal
2023,10806843,Hombre,38,Abril,Trabajador por cuenta propia,Salud,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Agricultor,Informal
2023,11493398,Hombre,34,Diciembre,Trabajador por cuenta propia,Educación,"Más de $20,000",Menos de 20 horas,Posgrado,Docente,Formal
2023,11465065,Mujer,57,Octubre,Trabajador familiar no remunerado,Salud,"Más de $20,000",Menos de 20 horas,Posgrado,Abogado,Formal
2023,11654135,Mujer,19,Abril,Trabajador por cuenta propia,Agricultura,"Más de $20,000",Más de 40 horas,Secundaria,Agricultor,Informal
2023,11873250,Mujer,23,Noviembre,Empleado,Comercio,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Agricultor,Informal
2024,12039099,Mujer,58,Noviembre,Empleado,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Secundaria,Enfermero,Informal
2024,11187824,Hombre,37,Octubre,Trabajador sin pago,Salud,"Más de $20,000",20 a 40 horas,Primaria,Médico,Informal
2024,11718671,Hombre,64,Enero,Trabajador por cuenta propia,Educación,"$10,001 - $15,000",Menos de 20 horas,Secundaria,Médico,Informal
2024,10999295,Hombre,27,Febrero,Empleador,Servicios,"Más de $20,000",20 a 40 horas,Primaria,Enfermero,Informal
2024,10631799,Mujer,32,Octubre,Trabajador sin pago,Servicios,"Más de $20,000",20 a 40 horas,Universidad,Técnico,Formal
2024,10621658,Mujer,38,Diciembre,Empleador,Industria manufacturera,"$10,001 - $15,000",20 a 40 horas,Posgrado,Comerciante,Formal
2024,10356209,Mujer,21,Septiembre,Trabajador familiar no remunerado,Comercio,"Menos de $5,000",Menos de 20 horas,Primaria,Ingeniero,Formal
2024,11588705,Hombre,65,Agosto,Trabajador por cuenta propia,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Médico,Informal
2024,11743148,Mujer,60,Agosto,Trabajador por cuenta propia,Salud,"$5,001 - $10,000",Menos de 20 horas,Posgrado,Abogado,Informal
2024,12125445,Mujer,35,Octubre,Trabajador por cuenta propia,Educación,"Menos de $5,000",20 a 40 horas,Posgrado,Agricultor,Formal
2024,11871321,Hombre,55,Febrero,Empleado,Educación,"Menos de $5,000",20 a 40 horas,Universidad,Agricultor,Informal
2024,11709944,Hombre,65,Agosto,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",20 a 40 horas,Secundaria,Técnico,Informal
2024,11822250,Hombre,60,Agosto,Trabajador sin pago,Servicios,"Más de $20,000",20 a 40 horas,Posgrado,Técnico,Formal
2024,11215742,Mujer,21,Octubre,Empleado,Educación,"$5,001 - $10,000",20 a 40 horas,Sin estudios,Agricultor,Informal
2024,12119505,Mujer,58,Septiembre,Empleado,Agricultura,"$10,001 - $15,000",20 a 40 horas,Preparatoria,Abogado,Informal
2024,11077588,Mujer,54,Mayo,Empleador,Industria manufacturera,"$5,001 - $10,000",Más de 40 horas,Primaria,Enfermero,Formal
2024,11760701,Mujer,26,Septiembre,Trabajador sin pago,Agricultura,"$10,001 - $15,000",20 a 40 horas,Preparatoria,Comerciante,Formal
2024,11359988,Hombre,46,Septiembre,Empleador,Salud,"$15,001 - $20,000",20 a 40 horas,Sin estudios,Abogado,Informal
2024,10773442,Hombre,34,Junio,Empleado,Educación,"$15,001 - $20,000",Más de 40 horas,Secundaria,Abogado,Formal
2024,11028524,Hombre,65,Junio,Empleado,Comercio,"$5,001 - $10,000",Menos de 20 horas,Universidad,Agricultor,Informal
2024,11024770,Hombre,34,Abril,Empleador,Construcción,"$5,001 - $10,000",20 a 40 horas,Secundaria,Agricultor,Informal
2024,10570785,Hombre,29,Febrero,Empleador,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Universidad,Enfermero,Formal
2024,10210714,Hombre,31,Junio,Empleador,Industria manufacturera,"Más de $20,000",20 a 40 horas,Preparatoria,Agricultor,Formal
2024,12097315,Mujer,55,Enero,Trabajador por cuenta propia,Industria manufacturera,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Técnico,Informal
2024,11102430,Hombre,60,Diciembre,Empleado,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Primaria,Ingeniero,Informal
2024,10292861,Hombre,64,Octubre,Trabajador familiar no remunerado,Salud,"$10,001 - $15,000",20 a 40 horas,Universidad,Agricultor,Formal
2024,11538976,Hombre,20,Mayo,Empleado,Servicios,"Más de $20,000",Más de 40 horas,Primaria,Abogado,Formal
2024,10981832,Hombre,52,Julio,Trabajador familiar no remunerado,Agricultura,"Menos de $5,000",Menos de 20 horas,Universidad,Comerciante,Informal
2024,11771203,Hombre,19,Marzo,Trabajador sin pago,Servicios,"$15,001 - $20,000",Menos de 20 horas,Universidad,Docente,Formal
2024,12037044,Hombre,22,Marzo,Empleador,Construcción,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Ingeniero,Informal
2024,11372174,Hombre,42,Diciembre,Empleado,Educación,"$10,001 - $15,000",Más de 40 horas,Universidad,Ingeniero,Formal
2024,12115428,Mujer,58,Diciembre,Empleador,Agricultura,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Ingeniero,Formal
2024,11947586,Mujer,52,Agosto,Empleado,Educación,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Ingeniero,Informal
2024,10216330,Hombre,59,Mayo,Trabajador sin pago,Comercio,"Más de $20,000",Menos de 20 horas,Posgrado,Médico,Informal
2024,10236223,Mujer,62,Febrero,Trabajador sin pago,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Universidad,Abogado,Formal
2024,11904524,Hombre,22,Abril,Empleador,Educación,"$10,001 - $15,000",Menos de 20 horas,Primaria,Docente,Informal
2024,10286714,Hombre,31,Agosto,Empleado,Industria manufacturera,"$15,001 - $20,000",20 a 40 horas,Universidad,Comerciante,Informal
2024,10524008,Mujer,34,Septiembre,Empleado,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Sin estudios,Médico,Informal
2024,11854638,Hombre,64,Enero,Trabajador por cuenta propia,Agricultura,"$15,001 - $20,000",Más de 40 horas,Secundaria,Ingeniero,Informal
2024,10866896,Mujer,61,Febrero,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",Más de 40 horas,Preparatoria,Docente,Formal
2024,11336745,Hombre,25,Noviembre,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Universidad,Abogado,Formal
2024,10324334,Hombre,38,Junio,Trabajador sin pago,Construcción,"Más de $20,000",20 a 40 horas,Universidad,Médico,Formal
2024,11100078,Hombre,32,Febrero,Empleador,Construcción,"$10,001 - $15,000",Más de 40 horas,Preparatoria,Ingeniero,Formal
2024,12048583,Mujer,58,Febrero,Trabajador sin pago,Construcción,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Técnico,Informal
2024,10264679,Mujer,28,Febrero,Empleado,Comercio,"Menos de $5,000",Menos de 20 horas,Preparatoria,Docente,Formal
2024,11049237,Mujer,24,Diciembre,Trabajador sin pago,Construcción,"Menos de $5,000",20 a 40 horas,Secundaria,Agricultor,Formal
2024,12038033,Hombre,62,Octubre,Trabajador familiar no remunerado,Agricultura,"$10,001 - $15,000",Menos de 20 horas,Universidad,Abogado,Informal
2024,11090979,Mujer,34,Mayo,Trabajador sin pago,Servicios,"Menos de $5,000",20 a 40 horas,Sin estudios,Comerciante,Formal
2024,11068159,Hombre,62,Agosto,Empleador,Servicios,"$15,001 - $20,000",20 a 40 horas,Universidad,Abogado,Informal
2024,11398519,Hombre,49,Mayo,Trabajador por cuenta propia,Educación,"$10,001 - $15,000",Menos de 20 horas,Secundaria,Médico,Formal
2024,10808920,Mujer,47,Noviembre,Trabajador familiar no remunerado,Industria manufacturera,"$5,001 - $10,000",20 a 40 horas,Primaria,Técnico,Informal
2024,11051939,Mujer,56,Febrero,Trabajador sin pago,Construcción,"$10,001 - $15,000",Menos de 20 horas,Sin estudios,Ingeniero,Informal
2024,12167453,Mujer,49,Marzo,Trabajador sin pago,Salud,"$15,001 - $20,000",Menos de 20 horas,Preparatoria,Técnico,Informal
2024,12066752,Mujer,55,Enero,Trabajador por cuenta propia,Construcción,"$15,001 - $20,000",Menos de 20 horas,Universidad,Enfermero,Informal
2024,10377843,Hombre,42,Julio,Trabajador por cuenta propia,Construcción,"Más de $20,000",20 a 40 horas,Preparatoria,Docente,Formal
2024,10846848,Hombre,35,Julio,Trabajador sin pago,Educación,"$15,001 - $20,000",20 a 40 horas,Posgrado,Docente,Formal
2024,11030124,Mujer,42,Marzo,Trabajador familiar no remunerado,Salud,"$15,001 - $20,000",Más de 40 horas,Secundaria,Docente,Formal
